STATUS,a1,a2,a3,a4,b1,b2,b3,b4,c1,c2,c3,c4,d1,d2,d3,d4
0,74,110,156,200,0,12,19,26,0,0,0,1,7,14,21,28
1,7,14,18,37,0,0,0,0,0,0,0,0,0,0,0,0
1,5,10,11,14,0,0,0,0,0,0,0,0,0,0,0,0
1,10,17,27,35,0,0,0,0,0,0,0,0,0,0,0,1
1,21,21,31,56,0,0,0,0,0,0,0,0,0,0,0,0
0,96,141,164,205,0,0,0,0,2,4,10,14,1,1,1,5
0,40,67,93,118,0,5,10,12,1,1,2,2,4,9,16,22
1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,14,24,0,0,0,0,0,0,0,0,0,0,3,4
0,0,2,8,11,0,0,1,1,0,0,1,1,0,0,0,0
1,25,38,50,61,5,11,14,30,0,0,0,0,0,0,2,2
1,13,31,41,48,0,0,0,0,0,0,0,0,0,0,0,0
1,7,12,25,40,0,0,0,1,0,0,0,1,6,7,12,16
1,10,14,21,26,0,0,0,0,0,0,0,0,0,0,0,0
1,28,52,64,82,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,8,17,0,0,0,0,0,0,0,1,2,2,2,6
0,3,6,6,6,0,17,17,17,0,0,0,0,3,8,8,8
1,9,21,31,43,0,0,0,0,0,0,0,0,0,0,0,0
1,34,54,72,80,0,0,0,0,0,0,0,0,0,0,0,0
0,18,31,47,81,0,3,4,5,2,2,12,24,7,14,21,28
1,15,25,45,56,0,0,0,0,0,0,0,0,0,0,0,0
0,14,15,23,38,0,0,0,1,2,2,2,2,3,7,14,20
1,27,27,27,38,0,0,0,0,0,0,0,0,0,0,0,0
1,15,29,36,45,0,0,0,0,0,0,0,0,0,0,0,0
1,2,8,12,17,0,0,0,0,0,0,0,0,7,13,19,25
0,12,29,37,53,0,3,5,5,3,4,8,13,0,0,0,0
1,6,12,18,18,0,0,0,0,0,0,0,0,0,0,0,0
0,4,5,6,6,0,0,0,0,33,76,96,115,0,0,0,0
0,6,26,35,43,0,15,19,19,0,1,1,1,0,0,0,3
0,0,7,37,37,0,2,12,12,0,0,2,8,0,1,3,3
0,1,6,10,16,0,0,0,0,0,0,0,0,1,2,3,4
1,3,6,8,9,0,0,0,0,0,0,0,0,6,9,13,18
0,79,116,138,163,0,3,3,3,16,25,30,31,2,4,4,4
1,8,9,13,17,0,0,0,0,0,0,0,0,0,0,0,0
0,7,16,18,18,0,0,0,0,0,1,1,2,1,1,3,3
0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0
1,20,26,35,48,0,0,0,0,0,0,0,0,0,0,0,0
1,4,15,27,28,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0
0,13,39,52,63,0,0,0,0,0,4,4,5,7,14,21,27
0,0,0,2,3,0,0,0,0,0,0,2,12,4,9,10,10
1,28,41,52,79,0,0,0,0,0,0,0,0,0,0,0,0
0,12,21,21,21,0,2,2,2,1,2,4,4,6,9,9,9
1,43,43,43,70,0,0,0,0,0,0,0,2,3,3,3,3
1,12,17,30,42,0,0,0,0,0,0,0,0,0,0,0,0
0,10,16,24,34,0,0,3,3,0,0,0,0,0,0,1,2
0,19,61,82,82,0,0,0,0,10,12,22,30,0,3,8,12
1,18,51,74,89,0,0,2,2,0,0,0,0,1,4,5,10
0,17,48,140,177,0,6,21,28,2,7,7,12,3,10,15,17
1,13,13,16,39,0,0,0,0,0,0,4,12,7,7,9,9
0,11,18,41,51,0,20,24,24,0,0,6,6,3,5,11,18
0,9,14,23,30,0,0,0,0,0,0,0,0,1,1,1,2
0,0,0,0,0,0,0,0,0,0,3,5,6,0,0,0,0
1,18,38,48,62,0,0,0,0,0,0,0,0,0,0,0,0
1,2,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0
0,4,10,32,43,0,0,23,23,0,0,0,0,2,6,13,18
1,23,45,67,73,0,0,0,0,0,0,0,0,0,0,0,0
0,2,9,9,9,0,3,3,3,0,0,0,0,5,10,10,10
1,10,13,28,29,0,2,2,2,0,0,0,0,7,14,21,27
1,0,0,0,7,0,0,0,0,10,28,36,42,0,0,0,4
0,4,4,4,4,0,4,4,4,0,0,0,0,0,0,0,0
1,12,21,28,33,0,0,0,0,0,0,0,0,0,0,0,0
1,7,18,26,34,0,0,0,0,0,0,0,0,0,0,0,0
1,13,20,43,55,0,0,0,0,0,0,0,0,0,0,0,0
0,10,13,13,13,0,1,1,1,0,0,1,1,7,14,17,17
1,1,5,9,10,0,0,0,0,0,0,0,0,0,0,0,0
1,8,18,32,35,0,0,0,0,0,0,0,0,0,0,0,0
0,76,97,97,97,0,8,8,8,6,10,14,18,0,0,0,0
1,7,41,52,68,0,0,0,0,0,0,0,0,0,0,0,0
1,4,10,13,14,0,0,0,0,0,0,0,0,0,0,0,0
0,27,28,76,168,0,3,5,9,0,9,12,12,0,0,0,0
1,3,10,11,16,2,2,2,2,0,0,0,0,7,13,13,16
1,7,11,14,14,0,0,0,0,4,4,4,4,7,14,21,26
0,7,17,29,34,0,2,4,6,0,0,0,0,5,11,18,25
1,7,7,9,14,0,0,0,0,0,0,1,1,5,8,12,16
1,30,40,47,62,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,3,5,0,0,0,0,0,0,0,0,5,8,13,15
0,23,37,46,49,0,34,34,34,0,0,1,16,0,0,6,7
1,6,11,18,25,0,1,3,5,0,0,0,0,7,14,21,32
1,1,4,6,7,13,19,19,21,18,40,46,46,6,12,18,25
1,4,10,18,19,0,0,0,0,0,0,0,0,5,9,14,18
1,19,19,19,33,61,61,61,61,2,2,10,12,7,7,8,12
0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0
1,11,16,27,41,0,0,19,19,0,6,6,6,7,11,18,25
1,4,16,20,26,0,6,6,6,2,2,2,4,5,11,18,24
1,3,10,18,32,6,6,6,8,0,0,2,2,6,11,14,21
1,24,41,68,89,0,0,0,0,0,0,0,0,1,1,4,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,12,15,22,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2,8,12,16,0,0,0,0
0,19,28,40,74,0,5,5,5,1,1,1,1,7,14,21,28
0,24,42,84,110,0,0,2,2,2,2,2,2,5,12,19,25
1,33,71,114,134,0,0,0,0,1,4,4,4,5,9,12,12
1,37,48,72,93,0,0,0,0,0,0,0,0,0,0,0,0
0,4,10,38,54,0,0,0,0,0,0,0,2,0,1,4,5
1,7,18,30,37,0,0,0,0,0,0,0,0,0,0,0,0
0,3,8,33,51,0,13,18,23,0,0,0,0,7,14,20,27
1,3,9,17,28,0,0,0,0,0,0,0,0,0,0,0,0
1,3,41,56,61,0,0,0,0,0,0,0,0,7,14,20,27
0,17,25,45,50,0,0,0,2,2,2,2,2,0,2,4,7
1,12,27,30,30,6,6,6,6,0,0,1,1,5,11,15,15
0,40,88,88,90,0,2,2,2,2,2,2,2,4,8,9,9
1,2,7,17,27,0,0,0,0,0,0,0,0,0,0,0,0
0,43,82,127,174,0,9,11,13,0,1,1,1,7,14,21,28
1,9,14,20,28,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
0,1,45,106,167,0,0,3,7,11,14,19,25,0,1,2,3
1,6,25,50,72,6,20,38,52,0,2,2,2,0,2,2,2
0,12,36,46,46,0,0,0,0,0,0,0,4,6,12,15,15
1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1,20,27,45,66,0,0,0,0,0,0,0,0,2,3,4,6
1,6,13,32,45,0,0,0,0,0,0,0,0,5,6,7,7
1,10,23,35,54,0,0,0,0,0,0,0,0,0,0,0,0
0,15,22,32,40,0,0,0,0,0,0,0,0,0,0,0,0
1,25,32,39,62,2,7,15,23,0,0,0,0,4,10,10,10
1,35,50,85,134,0,0,0,0,0,0,0,0,0,0,0,0
1,14,28,32,36,0,0,0,0,0,0,0,0,0,0,0,0
1,18,29,47,63,0,0,0,0,0,0,0,0,0,0,0,0
1,20,41,55,77,0,0,0,0,0,0,0,0,0,0,0,0
1,16,42,56,71,10,22,24,28,0,2,2,2,6,9,12,13
1,26,27,28,28,0,0,0,0,0,0,0,0,0,0,0,0
1,10,30,32,39,0,0,0,0,0,0,0,0,0,0,0,0
0,2,7,13,17,0,2,2,2,0,0,0,2,0,3,3,5
1,40,80,122,141,0,0,0,0,0,0,0,0,0,0,0,0
1,5,12,15,19,0,2,4,8,0,0,0,0,0,0,0,0
1,13,32,42,56,0,0,2,2,0,0,0,0,3,9,13,16
1,16,43,57,87,0,0,0,0,0,0,0,0,0,0,0,0
0,24,90,133,176,0,6,9,11,22,24,31,48,0,5,11,15
0,5,5,7,8,0,0,0,26,0,0,0,0,3,3,5,11
1,14,19,39,60,0,0,0,0,0,0,0,0,0,0,0,0
1,28,35,42,52,0,0,0,0,0,0,0,0,0,0,0,0
0,7,7,8,8,0,0,1,1,21,28,62,71,2,2,4,4
1,28,59,76,123,0,0,0,0,0,0,0,0,0,0,0,0
1,25,79,108,140,0,0,0,0,0,0,0,4,3,4,4,4
1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,4,6,0,0,0,0,0,0,0,0,0,0,3,7
0,2,3,5,5,0,2,2,2,0,0,0,0,0,0,0,0
1,2,4,10,18,0,0,0,0,0,0,0,0,7,12,19,26
0,1,9,19,20,0,0,0,0,2,2,6,7,5,11,18,23
1,8,14,21,34,0,0,0,0,0,0,0,0,0,0,0,0
1,12,23,31,40,0,0,0,0,0,0,0,0,6,15,21,24
1,3,10,24,32,0,0,0,0,0,0,0,0,0,0,0,0
0,21,28,64,87,0,2,9,9,0,0,2,2,7,13,20,21
1,21,44,74,91,0,0,0,0,0,0,0,0,0,0,0,0
0,4,26,32,41,0,6,12,12,0,0,2,2,2,7,10,11
1,11,23,34,54,0,0,0,0,0,0,0,0,0,0,0,0
0,6,7,7,7,0,6,6,6,9,15,15,15,7,10,10,10
1,18,24,45,51,0,0,0,0,0,0,0,0,0,0,0,0
1,11,11,14,20,0,0,0,0,0,6,8,8,3,3,10,17
0,27,27,35,68,0,16,16,18,0,0,0,0,3,3,5,11
0,19,48,56,74,0,0,2,2,0,0,0,0,6,13,16,22
1,61,95,148,187,2,2,4,4,0,0,0,0,7,14,21,28
0,0,1,9,18,0,0,0,0,1,1,3,3,0,0,0,0
1,12,43,53,64,2,2,2,2,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
1,1,2,5,8,0,0,0,0,0,0,0,0,0,0,0,0
1,22,44,70,87,0,0,0,0,0,0,0,0,0,0,0,0
1,1,10,13,15,0,0,0,0,0,0,0,0,0,0,0,0
1,7,14,30,36,0,0,0,0,0,0,0,0,0,0,0,0
0,3,10,10,15,0,0,0,0,0,0,0,0,0,0,3,8
0,63,110,169,231,0,1,9,9,0,0,0,0,7,14,21,26
0,1,6,6,6,0,0,0,0,0,0,1,1,0,2,2,2
1,30,44,78,92,5,6,10,14,18,30,32,60,0,0,0,0
0,29,83,112,149,0,0,0,0,16,18,18,22,0,1,3,7
0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,20,22
0,22,26,26,26,0,1,1,1,0,0,0,0,5,5,5,5
0,2,2,2,3,0,0,0,1,14,26,31,38,0,0,0,3
1,20,40,42,67,2,2,2,2,4,4,8,8,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,7,14,20,27
1,8,16,43,59,0,0,0,0,0,0,0,0,0,0,0,0
1,4,12,18,19,0,0,2,2,0,0,0,0,0,2,3,3
1,13,18,20,30,0,0,0,0,0,0,2,6,1,2,3,6
1,22,32,61,94,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,3,10
1,22,40,70,85,0,0,0,0,0,0,0,0,0,0,0,0
1,2,31,57,105,0,0,0,0,0,0,0,0,5,11,17,24
0,0,8,13,13,0,0,2,2,4,22,34,48,0,0,2,2
1,13,19,23,33,0,1,1,1,0,0,0,0,7,14,21,28
1,12,26,34,47,6,16,24,32,6,6,6,6,6,13,20,27
0,7,23,37,53,0,4,4,5,0,0,0,0,7,14,21,28
0,30,66,94,94,0,4,4,4,0,0,2,5,0,0,0,0
1,26,35,46,52,0,0,0,0,0,0,6,6,6,10,13,16
1,11,27,57,73,0,4,4,6,0,0,0,0,7,14,21,28
1,2,6,7,11,0,0,0,0,0,0,0,0,0,0,0,0
0,11,16,27,36,0,0,0,0,0,1,2,2,7,8,12,13
1,7,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0
1,16,34,75,75,0,0,0,0,0,0,0,0,0,0,0,0
1,8,13,20,22,0,0,0,0,0,0,0,0,0,0,0,0
1,39,67,86,96,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,21,54,0,0,2,7,1,1,1,1,0,0,0,1
1,21,43,50,67,0,0,0,0,0,0,0,0,0,0,0,0
1,6,6,15,21,0,0,0,0,0,0,0,0,7,9,12,18
0,40,48,62,62,0,0,0,0,0,0,0,2,0,0,0,0
1,22,38,59,78,0,0,0,0,0,0,0,0,0,0,0,0
1,16,27,38,48,0,0,0,0,0,0,0,0,0,0,0,2
0,18,39,45,56,0,0,0,0,0,0,0,0,7,14,19,26
1,29,43,52,61,0,0,0,0,0,1,2,7,7,11,15,17
1,11,12,14,24,0,0,0,0,0,0,0,0,6,11,13,19
0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0
1,54,72,80,100,0,0,0,0,2,2,2,2,1,2,2,4
1,3,5,21,37,0,0,1,1,12,16,16,16,4,5,9,16
1,7,8,15,18,0,0,0,0,0,0,0,0,0,0,0,0
1,19,48,62,63,0,0,0,0,0,0,0,0,0,0,0,0
1,10,38,54,81,0,0,0,0,0,0,0,0,0,0,0,0
1,5,22,38,93,0,0,0,0,0,0,0,0,0,0,0,0
1,31,68,86,116,0,0,0,0,0,0,0,0,0,0,0,0
1,6,11,15,24,0,0,0,0,0,0,0,0,0,0,0,0
1,7,17,27,31,0,2,2,2,0,0,0,8,7,13,20,25
1,9,20,28,42,0,0,0,0,0,0,0,0,5,8,14,15
1,11,17,29,56,0,0,0,0,0,0,0,0,5,6,8,11
1,11,18,18,22,0,4,4,4,0,0,0,0,7,14,14,17
1,10,24,39,45,0,0,0,0,0,0,0,0,0,0,0,0
1,9,16,20,24,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,8,0,0,0,1,0,0,0,0,0,0,1,2
1,16,33,46,51,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,10,48,0,0,0,0,0,0,0,0,0,0,0,0
1,3,7,9,16,0,0,0,0,0,0,0,0,7,13,20,27
1,0,1,4,4,0,0,0,0,0,0,0,0,4,7,11,11
1,8,25,43,60,0,0,0,0,0,0,0,0,0,0,0,0
1,6,8,15,19,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,2,6,7,11,0,0,4,8
1,13,16,22,34,0,0,0,0,0,0,0,0,0,0,0,0
1,14,18,59,80,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,11,11,0,0,0,0,0,0,0,2,3,5,7,7
0,0,1,1,1,0,4,4,4,0,0,0,0,0,2,2,2
1,34,62,93,116,0,0,0,0,0,0,0,0,0,0,0,0
1,18,35,50,70,0,0,0,0,0,0,0,0,0,0,0,0
0,17,17,17,25,0,9,9,9,0,0,0,1,6,6,6,8
0,1,6,30,41,0,0,8,15,10,16,25,25,0,0,2,5
0,0,0,0,3,0,0,0,1,0,0,1,1,0,0,0,5
1,12,17,27,36,0,0,0,0,0,0,0,0,0,0,0,0
1,16,32,38,43,0,0,0,0,0,0,0,0,0,0,0,0
1,28,59,96,114,0,0,0,0,0,0,0,0,0,0,0,0
1,2,8,17,17,0,0,1,1,4,4,4,4,0,5,12,13
0,8,16,26,34,0,0,0,0,1,1,1,3,0,0,0,0
1,20,29,44,65,0,0,0,0,0,0,0,0,0,0,0,0
1,3,16,18,20,0,2,2,2,0,0,0,0,4,8,9,13
1,5,7,11,22,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0
1,6,12,15,16,0,0,0,0,0,0,0,0,0,0,0,0
1,23,29,42,62,0,0,0,0,0,0,0,0,0,0,0,0
1,5,7,8,21,0,0,0,0,0,0,0,0,0,0,0,0
1,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
0,7,61,91,95,0,2,2,2,0,2,2,4,0,0,0,0
0,0,0,0,7,0,0,0,2,0,1,1,1,0,0,0,0
0,0,0,9,21,0,0,0,0,0,0,0,0,0,0,6,11
0,18,49,90,115,0,0,0,0,0,0,0,0,3,6,8,11
1,2,2,10,13,0,0,0,0,0,0,0,0,0,0,0,0
0,58,94,129,140,0,0,1,1,1,1,1,5,0,0,2,4
1,46,77,124,163,0,0,0,0,0,0,0,0,0,0,0,0
1,17,45,51,67,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,5,7,23,33,0,0,0,0
1,15,25,46,61,0,0,0,2,0,6,6,6,1,5,10,12
0,0,2,3,3,0,0,0,0,0,0,0,0,7,13,13,13
1,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0
1,4,6,16,26,0,0,0,1,2,4,4,6,5,11,18,22
1,17,22,35,57,0,0,0,0,0,0,0,0,0,0,0,0
1,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
0,3,3,7,11,0,57,57,57,1,1,1,1,1,1,1,1
1,16,22,33,40,0,0,0,0,0,0,0,0,0,0,0,0
1,8,19,27,32,0,0,0,0,0,0,0,0,0,0,0,0
1,10,17,21,23,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,15,19,0,0,0,0,0,0,0,2,1,3,4,5
1,4,22,44,63,0,0,0,0,0,0,0,0,0,0,0,0
0,23,25,39,39,0,11,11,11,0,0,0,2,6,8,15,15
1,22,32,45,64,0,0,0,0,0,0,0,0,0,0,0,0
0,17,31,43,47,0,2,4,4,0,0,0,6,7,14,20,22
1,0,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0
0,9,15,17,23,0,0,0,0,0,0,0,0,0,0,0,0
1,4,13,26,38,0,0,4,6,8,12,12,24,6,12,20,27
1,15,20,35,43,0,0,0,0,0,0,0,0,0,0,0,0
0,13,25,35,61,0,4,6,11,4,6,6,14,7,13,18,25
1,10,12,17,26,0,0,0,0,0,0,0,0,7,11,16,22
1,52,52,80,126,6,6,22,28,4,10,10,10,4,4,10,17
1,17,31,37,46,0,0,0,0,0,0,0,0,0,0,0,0
1,20,26,37,59,0,0,0,0,0,0,2,6,7,11,16,23
0,5,7,16,25,0,0,0,0,0,0,0,0,7,14,21,28
0,6,13,14,14,0,0,0,0,0,0,4,16,5,7,8,8
1,8,12,25,29,0,0,0,0,0,0,0,0,0,0,0,0
0,16,22,22,26,0,0,0,0,4,4,4,4,5,7,9,14
1,36,82,113,127,6,12,12,12,0,0,2,2,7,14,18,22
0,5,8,12,13,0,1,1,1,0,0,0,0,6,13,20,25
1,18,32,54,54,0,0,0,0,0,0,2,8,0,1,2,2
0,7,18,28,33,0,1,1,1,0,0,0,0,6,12,19,26
0,14,35,52,66,0,8,11,11,0,0,0,0,7,14,21,27
0,2,2,2,2,0,0,0,0,0,0,0,0,4,9,9,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,15
0,10,21,34,44,0,0,0,0,0,0,0,0,0,0,0,0
1,4,10,19,23,0,0,0,0,0,0,0,0,0,0,0,0
1,7,18,24,36,0,0,0,0,0,0,0,0,0,0,0,0
1,4,10,24,31,0,0,0,0,0,0,0,0,0,0,0,0
1,20,29,43,64,0,0,0,0,0,0,0,0,0,0,0,0
0,9,25,51,57,0,2,2,8,0,0,0,0,7,14,21,25
1,1,14,30,38,0,0,0,0,0,0,0,0,0,0,0,0
0,133,158,161,172,0,2,2,2,4,7,7,7,0,1,3,3
1,21,23,25,44,0,0,0,0,0,0,0,0,0,0,0,0
1,10,33,39,46,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
1,12,28,42,62,0,0,0,0,0,0,0,0,0,0,0,0
1,3,6,12,13,0,0,0,0,0,0,0,0,0,0,0,0
1,2,6,11,12,0,0,0,0,0,0,0,2,7,12,19,26
0,0,0,2,19,0,0,0,1,2,4,5,6,0,0,0,1
0,12,22,29,51,0,0,0,0,0,0,2,2,3,8,12,18
1,1,4,9,18,0,0,0,0,0,0,0,0,0,0,0,0
1,15,25,25,36,4,6,7,10,0,0,4,6,7,12,12,17
1,8,13,15,17,0,0,0,0,0,0,0,0,0,0,0,0
1,30,38,44,52,0,0,0,0,0,0,0,0,0,0,0,0
1,7,8,8,11,0,0,1,14,0,0,0,0,6,10,11,18
1,19,31,40,58,0,0,0,0,0,0,0,0,0,0,0,0
0,6,17,24,24,0,0,2,2,0,0,0,0,0,0,1,1
1,26,46,73,110,0,1,1,1,0,0,2,2,0,0,0,0
1,13,21,29,44,0,0,0,0,0,0,0,0,0,0,0,0
1,14,35,57,68,0,0,0,0,0,0,0,0,0,0,0,0
1,4,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0
1,12,38,52,69,0,0,0,0,0,2,2,2,0,0,0,3
1,8,25,38,41,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,2,10,0,0,0,1,10,14,14,14,1,2,3,4
0,23,46,60,75,0,0,1,1,0,0,1,1,4,10,17,24
0,1,15,32,60,0,2,4,4,6,6,11,13,0,3,4,6
0,13,18,25,27,0,6,6,6,0,0,0,1,0,1,4,5
1,4,15,26,36,0,0,0,0,0,0,0,0,7,14,21,28
1,0,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0
1,3,3,16,19,0,0,2,2,0,0,0,0,1,6,8,13
0,16,21,27,35,0,0,0,0,0,0,0,0,7,14,21,28
1,21,34,57,87,0,0,2,2,0,0,0,0,5,10,14,20
1,8,13,16,17,0,0,0,0,0,0,0,0,0,0,0,0
1,11,17,34,40,0,0,0,0,0,0,0,0,0,0,0,0
1,40,72,96,114,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0
1,13,16,25,27,0,0,0,0,0,0,0,0,0,0,0,0
0,22,33,49,55,0,0,2,2,0,0,0,0,0,3,5,8
0,6,10,10,10,0,0,0,0,1,3,6,6,5,6,6,6
1,13,20,21,29,0,0,0,0,0,0,0,0,0,0,0,0
1,26,56,99,128,0,0,0,0,0,0,0,0,0,0,0,0
0,0,23,74,95,0,0,0,1,0,0,2,2,0,5,12,17
1,5,6,12,17,0,0,0,0,0,0,0,0,7,11,16,24
1,11,18,50,99,2,2,6,20,6,8,10,16,7,10,17,23
1,28,39,86,106,2,2,4,4,0,2,4,4,7,14,20,27
1,5,19,24,35,0,0,0,0,0,0,0,0,0,0,0,0
0,2,13,35,38,0,0,2,2,0,0,0,1,0,0,0,0
1,9,30,61,68,0,0,0,0,0,0,0,0,0,0,0,0
1,8,11,22,41,0,0,1,1,0,0,0,0,5,5,9,13
0,12,30,42,66,0,0,0,0,4,4,10,16,5,10,14,17
1,19,24,43,68,0,0,0,0,0,0,0,0,5,8,13,15
1,14,23,59,89,0,3,3,3,2,2,2,2,6,11,18,22
1,33,77,99,130,0,0,0,0,0,0,0,0,0,0,0,0
1,16,16,19,35,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,3,0,0,0,4,0,0,0,1,0,1,6,7
0,71,118,152,197,0,2,2,2,0,2,2,3,0,3,3,6
0,0,0,0,3,0,0,0,0,0,1,1,1,0,0,0,1
0,0,0,0,7,0,0,0,2,1,3,7,8,0,0,0,0
1,4,12,20,21,4,4,4,4,0,0,0,0,5,10,13,15
0,20,20,30,34,0,1,2,2,0,0,0,0,2,2,6,7
1,9,14,19,26,0,0,0,0,0,0,0,0,0,0,0,0
0,10,16,22,27,0,4,8,10,0,0,0,3,0,0,1,1
1,9,9,10,40,0,0,0,0,0,0,0,0,2,2,2,9
0,16,16,16,16,0,2,2,2,0,0,10,12,3,3,3,3
0,2,4,4,7,0,0,0,0,3,4,7,9,2,5,7,11
1,2,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0
1,5,9,24,24,0,0,0,0,0,0,0,0,7,13,20,25
1,32,69,105,148,0,0,0,0,0,0,0,1,7,15,22,29
1,14,28,35,40,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,2,2,0,1,1,1,0,0,0,0,0,0,1,1
0,4,5,10,18,0,1,1,1,0,0,0,0,0,0,0,2
1,9,19,31,42,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,24,0,0,0,0,8,9,12,12,0,0,0,4
1,1,2,10,15,0,0,0,0,0,0,0,0,0,0,0,0
0,0,13,20,31,0,0,0,0,3,5,6,6,0,1,2,3
0,1,1,1,4,0,0,0,2,0,0,0,0,7,8,10,17
1,9,25,48,74,0,0,0,0,0,0,0,0,0,0,0,0
1,39,54,88,92,1,1,1,1,1,1,2,2,3,7,14,15
1,6,6,9,26,0,0,0,0,0,0,0,1,0,0,0,0
1,27,64,76,76,0,0,0,0,0,0,0,0,0,0,0,0
1,8,23,27,33,0,0,0,0,0,0,0,0,0,0,0,0
0,8,11,15,16,0,0,0,0,0,0,0,0,0,1,2,3
1,48,72,116,196,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
1,30,82,101,106,0,0,0,0,30,56,122,160,2,2,4,4
1,52,100,134,169,9,23,35,41,0,0,0,2,7,14,21,28
1,4,11,17,19,0,0,0,0,2,2,2,2,4,6,6,9
1,3,8,13,25,0,2,2,4,0,0,0,0,7,10,16,21
0,20,27,27,27,0,4,4,4,0,0,0,0,2,6,6,6
0,48,58,81,96,0,0,0,0,0,0,0,0,7,14,21,27
0,0,0,22,26,0,1,19,21,4,4,4,7,0,0,4,5
1,28,37,50,70,0,0,0,0,0,0,0,0,0,0,0,0
1,10,44,59,63,0,0,0,0,0,0,0,0,0,0,0,0
1,11,20,31,55,0,0,0,0,0,0,0,0,0,0,0,0
0,35,88,133,174,0,4,12,14,0,0,4,4,5,11,18,24
1,15,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0
0,12,21,21,44,0,2,2,2,0,0,0,0,1,1,1,2
1,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0
0,2,12,12,23,0,2,2,2,0,0,0,4,1,1,1,1
0,8,17,23,43,0,0,0,0,0,2,20,20,2,4,5,12
1,13,24,31,37,2,2,2,2,0,0,0,0,7,14,21,27
0,0,0,0,23,0,0,0,0,0,0,0,0,2,2,2,6
1,3,7,11,20,0,0,0,0,0,0,0,0,0,0,0,0
1,0,5,7,7,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,9,0,0,1,3,0,0,2,3,0,0,0,0
1,23,50,59,70,0,1,2,2,0,2,8,10,7,14,17,22
1,35,67,76,89,0,0,0,0,0,0,0,0,0,0,0,0
1,7,7,9,13,0,0,0,0,0,0,0,0,0,0,0,0
1,44,81,108,162,0,0,0,0,0,0,0,0,0,0,0,0
1,18,24,38,59,0,0,0,0,0,0,0,0,0,0,0,0
1,14,22,36,71,0,0,2,2,0,0,0,0,7,17,24,31
0,41,73,115,172,0,13,19,22,0,0,0,0,0,0,0,0
1,2,8,13,28,0,0,0,0,0,0,0,0,2,5,10,13
1,4,11,27,27,0,0,0,0,0,0,0,0,0,0,0,0
1,12,24,34,42,0,0,0,17,0,0,0,0,7,14,21,24
0,0,0,0,2,0,0,0,0,4,4,4,4,0,0,0,0
